participant, method, gaze, completion, cur_finger, prev_finger, type, duration_ms, cand_total, cand_index, time_since_1970_ms
classic,TapGazer,GS,NC,0,9,tap,164.9298,0,0,1603413161910.6500
classic,TapGazer,GS,NC,0,0,tap,930.2748,0,0,1603413162840.9200
classic,TapGazer,GS,NC,n,0,selection,527.7476,3,0,1603413163368.6700
classic,TapGazer,GS,NC,t,,tap,0.0000,0,0,1603413163993.7900
classic,TapGazer,GS,NC,u,t,tap,106.6859,0,0,1603413164100.4800
classic,TapGazer,GS,NC,4,u,tap,136.4207,0,0,1603413164236.9000
classic,TapGazer,GS,NC,n,4,selection,353.7027,3,0,1603413164590.6000
classic,TapGazer,GS,NC,4,n,tap,216.8599,0,0,1603413164807.4600
classic,TapGazer,GS,NC,3,4,tap,251.0406,0,0,1603413165058.5000
classic,TapGazer,GS,NC,b,3,deletion,570.8834,0,0,1603413165629.3900
classic,TapGazer,GS,NC,4,b,tap,494.9381,0,0,1603413166124.3200
classic,TapGazer,GS,NC,q,4,tap,157.8802,0,0,1603413166282.2000
classic,TapGazer,GS,NC,t,q,tap,155.6218,0,0,1603413166437.8300
classic,TapGazer,GS,NC,0,t,tap,379.3376,0,0,1603413166817.1600
classic,TapGazer,GS,NC,u,0,tap,268.4872,0,0,1603413167085.6500
classic,TapGazer,GS,NC,n,u,selection,503.1432,1,0,1603413167588.7900
classic,TapGazer,GS,NC,t,n,tap,436.2179,0,0,1603413168025.0100
classic,TapGazer,GS,NC,9,t,tap,108.5439,0,0,1603413168133.5600
classic,TapGazer,GS,NC,t,9,tap,176.7537,0,0,1603413168310.3100
classic,TapGazer,GS,NC,4,t,tap,178.6259,0,0,1603413168488.9400
classic,TapGazer,GS,NC,n,4,selection,1591.9047,7,3,1603413170080.8400
classic,TapGazer,GS,NC,t,n,tap,567.9591,0,0,1603413170648.8000
classic,TapGazer,GS,NC,t,t,tap,345.5088,0,0,1603413170994.3100
classic,TapGazer,GS,NC,3,t,tap,432.6376,0,0,1603413171426.9500
classic,TapGazer,GS,NC,b,3,deletion,458.4708,0,0,1603413171885.4200
classic,TapGazer,GS,NC,t,b,tap,1176.5013,0,0,1603413173061.9200
classic,TapGazer,GS,NC,t,t,tap,433.3665,0,0,1603413173495.2800
classic,TapGazer,GS,NC,b,t,deletion,560.6773,0,0,1603413174055.9600
classic,TapGazer,GS,NC,4,b,tap,655.8352,0,0,1603413174711.8000
classic,TapGazer,GS,NC,t,4,tap,322.2941,0,0,1603413175034.0900
classic,TapGazer,GS,NC,b,t,deletion,452.1761,0,0,1603413175486.2700
classic,TapGazer,GS,NC,t,b,tap,457.3833,0,0,1603413175943.6500
classic,TapGazer,GS,NC,4,t,tap,342.6538,0,0,1603413176286.3000
classic,TapGazer,GS,NC,t,4,tap,258.9551,0,0,1603413176545.2600
classic,TapGazer,GS,NC,3,t,tap,337.9390,0,0,1603413176883.2000
classic,TapGazer,GS,NC,n,3,selection,1529.8066,1,0,1603413178413.0100
new session
classic,TapGazer,GS,NC,0,,tap,0.0000,0,0,1603413254331.9100
classic,TapGazer,GS,NC,u,0,tap,144.2662,0,0,1603413254476.1800
classic,TapGazer,GS,NC,t,u,tap,279.3090,0,0,1603413254755.4800
classic,TapGazer,GS,NC,n,t,selection,742.3851,2,1,1603413255497.8700
classic,TapGazer,GS,NC,t,n,tap,372.4569,0,0,1603413255870.3300
classic,TapGazer,GS,NC,q,t,tap,145.5766,0,0,1603413256015.9000
classic,TapGazer,GS,NC,3,q,tap,214.0773,0,0,1603413256229.9800
classic,TapGazer,GS,NC,b,3,deletion,3690.2266,0,0,1603413259920.2100
classic,TapGazer,GS,NC,t,b,tap,870.1147,0,0,1603413260790.3200
classic,TapGazer,GS,NC,q,t,tap,178.1634,0,0,1603413260968.4900
classic,TapGazer,GS,NC,3,q,tap,213.3372,0,0,1603413261181.8200
classic,TapGazer,GS,NC,n,3,selection,478.1504,4,3,1603413261659.9700
classic,TapGazer,GS,NC,u,n,tap,845.3528,0,0,1603413262505.3300
classic,TapGazer,GS,NC,u,u,tap,178.5237,0,0,1603413262683.8500
classic,TapGazer,GS,NC,u,u,tap,202.1418,0,0,1603413262885.9900
classic,TapGazer,GS,NC,t,u,tap,237.6574,0,0,1603413263123.6500
classic,TapGazer,GS,NC,4,t,tap,112.6879,0,0,1603413263236.3400
classic,TapGazer,GS,NC,t,4,tap,121.1953,0,0,1603413263357.5300
classic,TapGazer,GS,NC,n,t,selection,2755.9871,3,0,1603413266113.5200
classic,TapGazer,GS,NC,q,n,tap,932.3175,0,0,1603413267045.8400
classic,TapGazer,GS,NC,3,q,tap,232.5003,0,0,1603413267278.3400
classic,TapGazer,GS,NC,b,3,deletion,437.1603,0,0,1603413267715.5000
classic,TapGazer,GS,NC,u,b,tap,458.0874,0,0,1603413268173.5800
classic,TapGazer,GS,NC,q,u,tap,218.9596,0,0,1603413268392.5400
classic,TapGazer,GS,NC,3,q,tap,213.0767,0,0,1603413268605.6200
classic,TapGazer,GS,NC,n,3,selection,1891.1418,2,0,1603413270496.7600
classic,TapGazer,GS,NC,4,n,tap,937.2954,0,0,1603413271434.0600
classic,TapGazer,GS,NC,u,4,tap,167.6469,0,0,1603413271601.7000
classic,TapGazer,GS,NC,q,u,tap,132.7793,0,0,1603413271734.4800
classic,TapGazer,GS,NC,u,q,tap,302.7745,0,0,1603413272037.2600
classic,TapGazer,GS,NC,t,u,tap,823.4701,0,0,1603413272860.7300
classic,TapGazer,GS,NC,4,t,tap,405.2810,0,0,1603413273266.0100
classic,TapGazer,GS,NC,4,4,tap,178.5539,0,0,1603413273444.5600
classic,TapGazer,GS,NC,n,4,selection,471.4541,1,0,1603413273916.0200
classic,TapGazer,GS,NC,t,,tap,0.0000,0,0,1603413274953.7200
classic,TapGazer,GS,NC,u,t,tap,143.8358,0,0,1603413275097.5500
classic,TapGazer,GS,NC,q,u,tap,112.6897,0,0,1603413275210.2400
classic,TapGazer,GS,NC,9,q,tap,811.1361,0,0,1603413276021.3800
classic,TapGazer,GS,NC,b,9,deletion,518.6321,0,0,1603413276540.0100
classic,TapGazer,GS,NC,t,b,tap,446.3974,0,0,1603413276986.4100
classic,TapGazer,GS,NC,u,t,tap,111.4735,0,0,1603413277097.8800
classic,TapGazer,GS,NC,q,u,tap,112.9550,0,0,1603413277210.8400
classic,TapGazer,GS,NC,u,q,tap,139.8865,0,0,1603413277350.7200
classic,TapGazer,GS,NC,b,u,deletion,6752.7028,0,0,1603413284103.4300
classic,TapGazer,GS,NC,t,b,tap,456.5659,0,0,1603413284559.9900
classic,TapGazer,GS,NC,u,t,tap,200.3959,0,0,1603413284760.3900
classic,TapGazer,GS,NC,q,u,tap,122.4039,0,0,1603413284882.7900
classic,TapGazer,GS,NC,u,q,tap,132.2423,0,0,1603413285015.0300
classic,TapGazer,GS,NC,9,u,tap,936.2762,0,0,1603413285951.3100
classic,TapGazer,GS,NC,n,9,selection,675.3186,1,0,1603413286626.6300
classic,TapGazer,GS,NC,u,n,tap,535.5844,0,0,1603413287162.2100
classic,TapGazer,GS,NC,0,u,tap,176.5627,0,0,1603413287338.7800
classic,TapGazer,GS,NC,u,0,tap,179.5331,0,0,1603413287518.3100
classic,TapGazer,GS,NC,n,u,selection,504.9327,5,0,1603413288023.2400
classic,TapGazer,GS,NC,t,n,tap,410.9299,0,0,1603413288434.1700
classic,TapGazer,GS,NC,0,t,tap,134.7006,0,0,1603413288568.8700
classic,TapGazer,GS,NC,t,0,tap,205.4867,0,0,1603413288774.3600
classic,TapGazer,GS,NC,n,t,selection,527.1996,5,0,1603413289301.5600
classic,TapGazer,GS,NC,u,n,tap,397.6067,0,0,1603413289699.1700
classic,TapGazer,GS,NC,0,u,tap,150.9952,0,0,1603413289850.1600
classic,TapGazer,GS,NC,u,0,tap,157.5761,0,0,1603413290007.7400
classic,TapGazer,GS,NC,t,u,tap,256.3214,0,0,1603413290264.0600
classic,TapGazer,GS,NC,n,t,selection,393.7943,3,0,1603413290657.8500
classic,TapGazer,GS,NC,u,n,tap,559.2192,0,0,1603413291217.0700
classic,TapGazer,GS,NC,4,u,tap,175.4986,0,0,1603413291393.5700
classic,TapGazer,GS,NC,0,4,tap,145.6459,0,0,1603413291539.2100
classic,TapGazer,GS,NC,[,0,tap,678.6081,0,0,1603413292217.8200
classic,TapGazer,GS,NC,n,[,selection,497.4765,1,0,1603413292715.3000
classic,TapGazer,GS,NC,u,,tap,0.0000,0,0,1603413293551.5000
classic,TapGazer,GS,NC,0,u,tap,153.5880,0,0,1603413293706.0900
classic,TapGazer,GS,NC,n,0,selection,662.7435,5,0,1603413294368.8300
classic,TapGazer,GS,NC,4,n,tap,409.2157,0,0,1603413294778.0500
classic,TapGazer,GS,NC,3,4,tap,223.8345,0,0,1603413295001.8800
classic,TapGazer,GS,NC,4,3,tap,722.7443,0,0,1603413295724.6200
classic,TapGazer,GS,NC,u,4,tap,171.0328,0,0,1603413295895.6600
classic,TapGazer,GS,NC,q,u,tap,178.4506,0,0,1603413296074.1100
classic,TapGazer,GS,NC,t,q,tap,201.4640,0,0,1603413296275.5700
classic,TapGazer,GS,NC,4,t,tap,167.2865,0,0,1603413296442.8600
classic,TapGazer,GS,NC,n,4,selection,395.3427,1,0,1603413296838.2000
classic,TapGazer,GS,NC,3,n,tap,600.7940,0,0,1603413297439.0000
classic,TapGazer,GS,NC,9,3,tap,133.6417,0,0,1603413297572.6400
classic,TapGazer,GS,NC,t,9,tap,145.0749,0,0,1603413297717.7100
classic,TapGazer,GS,NC,u,t,tap,141.0528,0,0,1603413297858.7600
classic,TapGazer,GS,NC,0,u,tap,168.7320,0,0,1603413298027.5000
classic,TapGazer,GS,NC,t,0,tap,246.4235,0,0,1603413298273.9200
classic,TapGazer,GS,NC,q,t,tap,656.2368,0,0,1603413298930.1600
classic,TapGazer,GS,NC,n,q,selection,1223.6241,1,0,1603413300153.7800
classic,TapGazer,GS,NC,q,n,tap,624.2466,0,0,1603413300778.0300
classic,TapGazer,GS,NC,n,q,selection,1743.1180,3,0,1603413302521.1500
classic,TapGazer,GS,NC,t,n,tap,523.5588,0,0,1603413303044.7000
classic,TapGazer,GS,NC,0,t,tap,392.1920,0,0,1603413303436.9000
classic,TapGazer,GS,NC,b,0,deletion,759.1317,0,0,1603413304196.2500
classic,TapGazer,GS,NC,t,b,tap,469.9400,0,0,1603413304666.1900
classic,TapGazer,GS,NC,9,t,tap,200.4562,0,0,1603413304866.6500
classic,TapGazer,GS,NC,0,9,tap,418.8806,0,0,1603413305285.5300
classic,TapGazer,GS,NC,0,0,tap,144.6128,0,0,1603413305430.1400
classic,TapGazer,GS,NC,n,0,selection,967.9341,3,0,1603413306398.0800
classic,TapGazer,GS,NC,t,,tap,0.0000,0,0,1603413307368.4500
classic,TapGazer,GS,NC,u,t,tap,210.8332,0,0,1603413307579.2800
classic,TapGazer,GS,NC,4,u,tap,178.5740,0,0,1603413307757.8500
classic,TapGazer,GS,NC,n,4,selection,437.9067,3,0,1603413308195.7600
classic,TapGazer,GS,NC,4,n,tap,429.8424,0,0,1603413308625.6000
classic,TapGazer,GS,NC,q,4,tap,145.4254,0,0,1603413308771.0300
classic,TapGazer,GS,NC,t,q,tap,178.6691,0,0,1603413308949.7000
classic,TapGazer,GS,NC,0,t,tap,183.0037,0,0,1603413309132.7000
classic,TapGazer,GS,NC,u,0,tap,256.2784,0,0,1603413309388.9800
classic,TapGazer,GS,NC,n,u,selection,481.5351,1,0,1603413309870.5100
classic,TapGazer,GS,NC,t,n,tap,715.7039,0,0,1603413310586.2200
classic,TapGazer,GS,NC,9,t,tap,625.4711,0,0,1603413311211.6900
classic,TapGazer,GS,NC,4,9,tap,598.0963,0,0,1603413311809.7800
classic,TapGazer,GS,NC,b,4,deletion,686.1688,0,0,1603413312495.9500
classic,TapGazer,GS,NC,t,b,tap,446.6328,0,0,1603413312942.5900
classic,TapGazer,GS,NC,t,t,tap,503.0224,0,0,1603413313445.6100
classic,TapGazer,GS,NC,b,t,deletion,614.0110,0,0,1603413314059.6200
classic,TapGazer,GS,NC,t,b,tap,413.3369,0,0,1603413314472.9600
classic,TapGazer,GS,NC,t,t,tap,752.8007,0,0,1603413315225.7600
classic,TapGazer,GS,NC,b,t,deletion,889.1353,0,0,1603413316114.8900
classic,TapGazer,GS,NC,t,b,tap,458.6019,0,0,1603413316573.4900
classic,TapGazer,GS,NC,9,t,tap,344.6876,0,0,1603413316918.1800
classic,TapGazer,GS,NC,t,9,tap,783.5163,0,0,1603413317701.7000
classic,TapGazer,GS,NC,4,t,tap,421.1097,0,0,1603413318122.8100
classic,TapGazer,GS,NC,n,4,selection,1109.1882,7,3,1603413319232.0000
new session
classic,TapGazer,GS,NC,u,,tap,0.0000,0,0,1603413604148.2700
classic,TapGazer,GS,NC,b,u,deletion,1277.3813,0,0,1603413605426.6700
classic,TapGazer,GS,NC,0,b,tap,880.8221,0,0,1603413606307.4900
classic,TapGazer,GS,NC,u,0,tap,223.8908,0,0,1603413606531.3800
classic,TapGazer,GS,NC,t,u,tap,207.4449,0,0,1603413606738.8300
classic,TapGazer,GS,NC,n,t,selection,586.3777,2,1,1603413607325.2100
classic,TapGazer,GS,NC,t,n,tap,342.8892,0,0,1603413607668.1000
classic,TapGazer,GS,NC,q,t,tap,209.4261,0,0,1603413607877.5200
classic,TapGazer,GS,NC,3,q,tap,171.2440,0,0,1603413608048.7700
classic,TapGazer,GS,NC,n,3,selection,916.7932,4,3,1603413608965.5600
classic,TapGazer,GS,NC,u,n,tap,525.5520,0,0,1603413609491.1100
classic,TapGazer,GS,NC,u,u,tap,165.5962,0,0,1603413609656.7100
classic,TapGazer,GS,NC,u,u,tap,302.4953,0,0,1603413609959.2000
classic,TapGazer,GS,NC,t,u,tap,279.4944,0,0,1603413610239.3600
classic,TapGazer,GS,NC,t,t,tap,255.3172,0,0,1603413610494.6800
classic,TapGazer,GS,NC,n,t,selection,378.1355,1,-1,1603413610872.8100
classic,TapGazer,GS,NC,u,n,tap,1319.5962,0,0,1603413612192.4100
classic,TapGazer,GS,NC,q,u,tap,136.4406,0,0,1603413612328.8500
classic,TapGazer,GS,NC,3,q,tap,174.1281,0,0,1603413612502.9800
classic,TapGazer,GS,NC,n,3,selection,585.8990,2,0,1603413613088.8700
classic,TapGazer,GS,NC,4,n,tap,712.8854,0,0,1603413613802.7600
classic,TapGazer,GS,NC,u,4,tap,138.6296,0,0,1603413613941.3900
classic,TapGazer,GS,NC,q,u,tap,101.7461,0,0,1603413614043.1300
classic,TapGazer,GS,NC,u,q,tap,156.5631,0,0,1603413614199.7000
classic,TapGazer,GS,NC,t,u,tap,136.2314,0,0,1603413614335.9300
classic,TapGazer,GS,NC,4,t,tap,132.2457,0,0,1603413614468.1700
classic,TapGazer,GS,NC,4,4,tap,158.8288,0,0,1603413614627.0000
classic,TapGazer,GS,NC,n,4,selection,350.1141,1,0,1603413614977.1200
classic,TapGazer,GS,NC,t,,tap,0.0000,0,0,1603413615612.1700
classic,TapGazer,GS,NC,u,t,tap,165.5543,0,0,1603413615777.7300
classic,TapGazer,GS,NC,q,u,tap,44.8805,0,0,1603413615822.6100
classic,TapGazer,GS,NC,u,q,tap,111.7014,0,0,1603413615934.3100
classic,TapGazer,GS,NC,9,u,tap,236.0051,0,0,1603413616170.3100
classic,TapGazer,GS,NC,n,9,selection,424.9662,1,0,1603413616595.2800
classic,TapGazer,GS,NC,u,n,tap,277.6084,0,0,1603413616872.8900
classic,TapGazer,GS,NC,0,u,tap,119.6834,0,0,1603413616992.5700
classic,TapGazer,GS,NC,u,0,tap,145.6025,0,0,1603413617138.1700
classic,TapGazer,GS,NC,n,u,selection,403.9961,5,0,1603413617542.1700
classic,TapGazer,GS,NC,t,n,tap,257.0714,0,0,1603413617799.2400
classic,TapGazer,GS,NC,0,t,tap,87.7652,0,0,1603413617887.0100
classic,TapGazer,GS,NC,t,0,tap,133.6522,0,0,1603413618020.6600
classic,TapGazer,GS,NC,n,t,selection,306.3875,5,0,1603413618327.0500
classic,TapGazer,GS,NC,u,n,tap,375.9967,0,0,1603413618703.0400
classic,TapGazer,GS,NC,u,u,tap,237.6508,0,0,1603413618940.6900
classic,TapGazer,GS,NC,t,u,tap,220.3965,0,0,1603413619161.0900
classic,TapGazer,GS,NC,b,t,deletion,741.2722,0,0,1603413619902.3600
classic,TapGazer,GS,NC,u,b,tap,429.8576,0,0,1603413620332.2200
classic,TapGazer,GS,NC,0,u,tap,132.6432,0,0,1603413620464.8600
classic,TapGazer,GS,NC,u,0,tap,156.8231,0,0,1603413620622.6800
classic,TapGazer,GS,NC,t,u,tap,250.1991,0,0,1603413620872.8800
classic,TapGazer,GS,NC,n,t,selection,412.3160,3,0,1603413621285.2000
classic,TapGazer,GS,NC,u,n,tap,515.9072,0,0,1603413621801.1100
classic,TapGazer,GS,NC,4,u,tap,131.9274,0,0,1603413621933.0300
classic,TapGazer,GS,NC,0,4,tap,122.9935,0,0,1603413622056.0300
classic,TapGazer,GS,NC,[,0,tap,200.4622,0,0,1603413622256.4900
classic,TapGazer,GS,NC,n,[,selection,414.6912,1,0,1603413622671.1800
classic,TapGazer,GS,NC,u,,tap,0.0000,0,0,1603413623571.6200
classic,TapGazer,GS,NC,0,u,tap,134.6478,0,0,1603413623706.2600
classic,TapGazer,GS,NC,n,0,selection,629.6310,5,0,1603413624335.8900
classic,TapGazer,GS,NC,4,n,tap,267.2721,0,0,1603413624603.1700
classic,TapGazer,GS,NC,3,4,tap,289.3081,0,0,1603413624892.4800
classic,TapGazer,GS,NC,4,3,tap,527.4473,0,0,1603413625419.9200
classic,TapGazer,GS,NC,q,4,tap,413.2115,0,0,1603413625833.1300
classic,TapGazer,GS,NC,u,q,tap,648.2813,0,0,1603413626481.4200
classic,TapGazer,GS,NC,t,u,tap,496.8797,0,0,1603413626978.2900
classic,TapGazer,GS,NC,u,t,tap,418.9500,0,0,1603413627397.2400
classic,TapGazer,GS,NC,b,u,deletion,299.8242,0,0,1603413627697.0700
classic,TapGazer,GS,NC,4,b,tap,516.7161,0,0,1603413628213.7900
classic,TapGazer,GS,NC,3,4,tap,207.3448,0,0,1603413628421.1300
classic,TapGazer,GS,NC,4,3,tap,212.8816,0,0,1603413628634.0100
classic,TapGazer,GS,NC,u,4,tap,203.1229,0,0,1603413628837.1300
classic,TapGazer,GS,NC,q,u,tap,210.9156,0,0,1603413629048.0500
classic,TapGazer,GS,NC,t,q,tap,191.1888,0,0,1603413629239.2400
classic,TapGazer,GS,NC,n,t,selection,609.7945,1,0,1603413629849.0300
classic,TapGazer,GS,NC,3,n,tap,697.7177,0,0,1603413630546.7500
classic,TapGazer,GS,NC,9,3,tap,141.5988,0,0,1603413630688.3500
classic,TapGazer,GS,NC,t,9,tap,145.6116,0,0,1603413630833.9600
classic,TapGazer,GS,NC,u,t,tap,88.9882,0,0,1603413630922.9500
classic,TapGazer,GS,NC,0,u,tap,135.6400,0,0,1603413631058.5900
classic,TapGazer,GS,NC,u,0,tap,89.7015,0,0,1603413631148.2900
classic,TapGazer,GS,NC,t,u,tap,168.0370,0,0,1603413631316.3300
classic,TapGazer,GS,NC,n,t,selection,302.4056,1,0,1603413631618.7300
classic,TapGazer,GS,NC,q,n,tap,355.2985,0,0,1603413631974.0300
classic,TapGazer,GS,NC,n,q,selection,708.7099,3,0,1603413632682.7400
classic,TapGazer,GS,NC,t,n,tap,374.1439,0,0,1603413633056.8900
classic,TapGazer,GS,NC,9,t,tap,164.6609,0,0,1603413633221.5500
classic,TapGazer,GS,NC,0,9,tap,146.2655,0,0,1603413633367.8100
classic,TapGazer,GS,NC,0,0,tap,166.1564,0,0,1603413633534.9800
classic,TapGazer,GS,NC,n,0,selection,753.3422,3,0,1603413634288.3300
classic,TapGazer,GS,NC,t,,tap,0.0000,0,0,1603413635015.4700
classic,TapGazer,GS,NC,u,t,tap,94.7460,0,0,1603413635110.2100
classic,TapGazer,GS,NC,4,u,tap,135.1466,0,0,1603413635245.3600
classic,TapGazer,GS,NC,n,4,selection,460.6758,3,0,1603413635706.0400
classic,TapGazer,GS,NC,q,n,tap,710.0580,0,0,1603413636416.0900
classic,TapGazer,GS,NC,t,q,tap,246.3479,0,0,1603413636662.4400
classic,TapGazer,GS,NC,b,t,deletion,396.7878,0,0,1603413637059.2300
classic,TapGazer,GS,NC,4,b,tap,318.6347,0,0,1603413637377.8600
classic,TapGazer,GS,NC,q,4,tap,203.1459,0,0,1603413637581.0100
classic,TapGazer,GS,NC,t,q,tap,213.5203,0,0,1603413637794.5300
classic,TapGazer,GS,NC,0,t,tap,178.5100,0,0,1603413637973.0400
classic,TapGazer,GS,NC,u,0,tap,156.6528,0,0,1603413638129.6900
classic,TapGazer,GS,NC,n,u,selection,492.5636,1,0,1603413638622.2600
classic,TapGazer,GS,NC,t,n,tap,536.9686,0,0,1603413639159.2300
classic,TapGazer,GS,NC,9,t,tap,193.0370,0,0,1603413639352.2600
classic,TapGazer,GS,NC,t,9,tap,124.6681,0,0,1603413639476.9300
classic,TapGazer,GS,NC,4,t,tap,155.0331,0,0,1603413639631.9600
classic,TapGazer,GS,NC,n,4,selection,655.0098,7,3,1603413640286.9700
classic,TapGazer,GS,NC,t,n,tap,320.3418,0,0,1603413640607.3200
classic,TapGazer,GS,NC,4,t,tap,134.9603,0,0,1603413640742.2800
classic,TapGazer,GS,NC,3,4,tap,336.9225,0,0,1603413641079.2000
classic,TapGazer,GS,NC,b,3,deletion,617.2324,0,0,1603413641696.4300
classic,TapGazer,GS,NC,t,b,tap,382.4155,0,0,1603413642078.8500
classic,TapGazer,GS,NC,4,t,tap,152.7025,0,0,1603413642231.5500
classic,TapGazer,GS,NC,t,4,tap,140.6249,0,0,1603413642372.1700
classic,TapGazer,GS,NC,3,t,tap,365.0236,0,0,1603413642737.2000
classic,TapGazer,GS,NC,n,3,selection,440.4446,1,0,1603413643177.6400
classic,TapGazer,GS,NC,t,n,tap,256.4122,0,0,1603413643434.0500
classic,TapGazer,GS,NC,u,t,tap,111.4474,0,0,1603413643545.5000
classic,TapGazer,GS,NC,4,u,tap,110.6896,0,0,1603413643656.1900
classic,TapGazer,GS,NC,n,4,selection,338.6205,3,0,1603413643994.8100
classic,TapGazer,GS,NC,3,n,tap,927.9338,0,0,1603413644922.7500
classic,TapGazer,GS,NC,0,3,tap,297.8641,0,0,1603413645220.6100
classic,TapGazer,GS,NC,t,0,tap,135.6630,0,0,1603413645356.2700
classic,TapGazer,GS,NC,9,t,tap,153.1649,0,0,1603413645509.4400
classic,TapGazer,GS,NC,n,9,selection,313.6450,1,-1,1603413645823.0800
classic,TapGazer,GS,NC,t,,tap,0.0000,0,0,1603413646955.2800
classic,TapGazer,GS,NC,u,t,tap,142.5942,0,0,1603413647097.8800
classic,TapGazer,GS,NC,4,u,tap,155.6247,0,0,1603413647253.5000
classic,TapGazer,GS,NC,9,4,tap,124.6655,0,0,1603413647378.1700
classic,TapGazer,GS,NC,0,9,tap,256.0204,0,0,1603413647634.1900
classic,TapGazer,GS,NC,4,0,tap,179.4128,0,0,1603413647813.6000
classic,TapGazer,GS,NC,n,4,selection,290.8821,1,0,1603413648104.4800
classic,TapGazer,GS,NC,u,n,tap,268.4040,0,0,1603413648372.8900
classic,TapGazer,GS,NC,[,u,tap,145.3622,0,0,1603413648518.2500
classic,TapGazer,GS,NC,n,[,selection,509.8512,3,0,1603413649028.1000
classic,TapGazer,GS,NC,t,n,tap,346.3943,0,0,1603413649374.5000
classic,TapGazer,GS,NC,0,t,tap,57.3393,0,0,1603413649431.8300
classic,TapGazer,GS,NC,t,0,tap,157.6834,0,0,1603413649589.5200
classic,TapGazer,GS,NC,n,t,selection,321.5664,5,0,1603413649911.0800
classic,TapGazer,GS,NC,3,n,tap,372.2591,0,0,1603413650283.3400
classic,TapGazer,GS,NC,q,3,tap,210.2307,0,0,1603413650493.5700
classic,TapGazer,GS,NC,t,q,tap,179.7764,0,0,1603413650673.3500
classic,TapGazer,GS,NC,4,t,tap,100.2776,0,0,1603413650773.6300
classic,TapGazer,GS,NC,u,4,tap,389.6977,0,0,1603413651163.3300
classic,TapGazer,GS,NC,b,u,deletion,561.4342,0,0,1603413651724.7600
classic,TapGazer,GS,NC,3,b,tap,454.7916,0,0,1603413652179.5500
classic,TapGazer,GS,NC,q,3,tap,189.5239,0,0,1603413652369.0800
classic,TapGazer,GS,NC,t,q,tap,166.1742,0,0,1603413652535.2500
classic,TapGazer,GS,NC,4,t,tap,121.6218,0,0,1603413652656.8700
classic,TapGazer,GS,NC,t,4,tap,137.2643,0,0,1603413652794.1400
classic,TapGazer,GS,NC,u,t,tap,269.8620,0,0,1603413653064.0000
classic,TapGazer,GS,NC,n,u,selection,447.3632,1,0,1603413653511.3600
classic,TapGazer,GS,NC,t,,tap,0.0000,0,0,1603413654281.4100
classic,TapGazer,GS,NC,u,t,tap,135.1742,0,0,1603413654416.5800
classic,TapGazer,GS,NC,9,u,tap,107.8149,0,0,1603413654524.4000
classic,TapGazer,GS,NC,3,9,tap,145.2805,0,0,1603413654669.6800
classic,TapGazer,GS,NC,n,3,selection,349.7817,1,0,1603413655019.4600
classic,TapGazer,GS,NC,9,n,tap,240.3312,0,0,1603413655259.7900
classic,TapGazer,GS,NC,3,9,tap,145.7537,0,0,1603413655405.5500
classic,TapGazer,GS,NC,n,3,selection,390.6090,1,0,1603413655796.1500
classic,TapGazer,GS,NC,t,n,tap,359.6577,0,0,1603413656155.8100
classic,TapGazer,GS,NC,0,t,tap,136.8782,0,0,1603413656292.6900
classic,TapGazer,GS,NC,0,0,tap,748.5612,0,0,1603413657041.2500
classic,TapGazer,GS,NC,n,0,selection,435.4566,2,0,1603413657476.7100
classic,TapGazer,GS,NC,9,n,tap,390.6469,0,0,1603413657867.3600
classic,TapGazer,GS,NC,4,9,tap,165.5703,0,0,1603413658032.9300
classic,TapGazer,GS,NC,b,4,deletion,479.8074,0,0,1603413658512.7300
classic,TapGazer,GS,NC,u,b,tap,332.6439,0,0,1603413658845.3800
classic,TapGazer,GS,NC,u,u,tap,134.8042,0,0,1603413658980.1800
classic,TapGazer,GS,NC,4,u,tap,685.9699,0,0,1603413659666.1500
classic,TapGazer,GS,NC,u,4,tap,165.3988,0,0,1603413659831.5500
classic,TapGazer,GS,NC,n,u,selection,795.9511,1,0,1603413660627.5000
classic,TapGazer,GS,NC,t,n,tap,299.0377,0,0,1603413660926.5400
classic,TapGazer,GS,NC,0,t,tap,123.6900,0,0,1603413661050.2300
classic,TapGazer,GS,NC,n,0,selection,457.4547,4,0,1603413661507.6800
classic,TapGazer,GS,NC,u,n,tap,465.4999,0,0,1603413661973.1800
classic,TapGazer,GS,NC,u,u,tap,283.8451,0,0,1603413662257.0300
classic,TapGazer,GS,NC,4,u,tap,253.3224,0,0,1603413662510.3500
classic,TapGazer,GS,NC,4,4,tap,168.2070,0,0,1603413662678.5600
classic,TapGazer,GS,NC,0,4,tap,226.5916,0,0,1603413662905.1500
classic,TapGazer,GS,NC,b,0,deletion,458.6890,0,0,1603413663363.8400
classic,TapGazer,GS,NC,u,b,tap,504.6369,0,0,1603413663868.4700
classic,TapGazer,GS,NC,q,u,tap,114.7744,0,0,1603413663983.2500
classic,TapGazer,GS,NC,u,q,tap,157.3100,0,0,1603413664140.5600
classic,TapGazer,GS,NC,4,u,tap,202.9266,0,0,1603413664343.4900
classic,TapGazer,GS,NC,4,4,tap,213.4134,0,0,1603413664556.9000
classic,TapGazer,GS,NC,0,4,tap,223.0777,0,0,1603413664779.9800
classic,TapGazer,GS,NC,b,0,deletion,523.8125,0,0,1603413665303.7900
classic,TapGazer,GS,NC,u,b,tap,606.5985,0,0,1603413665910.3900
