participant, method, gaze, completion, cur_finger, prev_finger, type, duration_ms, cand_total, cand_index, time_since_1970_ms
zhenyi,TapGazer,GS,NC,t,q,tap,78.2422,0,0,1605970650555.2000
zhenyi,TapGazer,GS,NC,4,t,tap,89.5585,0,0,1605970650644.7600
zhenyi,TapGazer,GS,NC,n,4,selection,446.9908,5,0,1605970651091.7500
zhenyi,TapGazer,GS,NC,u,n,tap,625.3942,0,0,1605970651717.1400
zhenyi,TapGazer,GS,NC,q,u,tap,200.7147,0,0,1605970651918.8500
zhenyi,TapGazer,GS,NC,t,q,tap,134.0520,0,0,1605970652052.9100
zhenyi,TapGazer,GS,NC,4,t,tap,99.8871,0,0,1605970652152.7900
zhenyi,TapGazer,GS,NC,n,4,selection,778.7603,4,1,1605970652931.5500
zhenyi,TapGazer,GS,NC,9,,tap,0.0000,0,0,1605970653683.6600
zhenyi,TapGazer,GS,NC,u,9,tap,55.5524,0,0,1605970653739.2100
zhenyi,TapGazer,GS,NC,n,u,selection,748.1092,2,1,1605970654487.3200
zhenyi,TapGazer,GS,NC,t,n,tap,235.8459,0,0,1605970654723.1600
zhenyi,TapGazer,GS,NC,q,t,tap,87.0514,0,0,1605970654810.2200
zhenyi,TapGazer,GS,NC,u,q,tap,134.9450,0,0,1605970654945.1600
zhenyi,TapGazer,GS,NC,9,u,tap,90.1050,0,0,1605970655035.2700
zhenyi,TapGazer,GS,NC,n,9,selection,581.1471,3,0,1605970655616.4100
zhenyi,TapGazer,GS,NC,q,n,tap,194.4887,0,0,1605970655810.9000
zhenyi,TapGazer,GS,NC,4,q,tap,145.6534,0,0,1605970655956.5500
zhenyi,TapGazer,GS,NC,4,4,tap,133.7508,0,0,1605970656090.3100
zhenyi,TapGazer,GS,NC,0,4,tap,68.5273,0,0,1605970656158.8300
zhenyi,TapGazer,GS,NC,u,0,tap,68.7148,0,0,1605970656227.5500
zhenyi,TapGazer,GS,NC,u,u,tap,124.5521,0,0,1605970656352.1000
zhenyi,TapGazer,GS,NC,n,u,selection,299.9706,1,0,1605970656652.0700
zhenyi,TapGazer,GS,NC,9,n,tap,270.1580,0,0,1605970656922.2300
zhenyi,TapGazer,GS,NC,3,9,tap,100.9253,0,0,1605970657023.1500
zhenyi,TapGazer,GS,NC,n,3,selection,299.4307,2,0,1605970657322.5800
zhenyi,TapGazer,GS,NC,0,n,tap,190.8761,0,0,1605970657513.4600
zhenyi,TapGazer,GS,NC,t,0,tap,348.9933,0,0,1605970657862.4500
zhenyi,TapGazer,GS,NC,4,t,tap,188.6253,0,0,1605970658051.0800
zhenyi,TapGazer,GS,NC,t,4,tap,111.3456,0,0,1605970658162.4200
zhenyi,TapGazer,GS,NC,4,t,tap,234.1370,0,0,1605970658396.5600
zhenyi,TapGazer,GS,NC,t,4,tap,155.2274,0,0,1605970658551.7900
zhenyi,TapGazer,GS,NC,n,t,selection,408.6737,1,0,1605970658960.4600
zhenyi,TapGazer,GS,NC,4,,tap,0.0000,0,0,1605970659546.2500
zhenyi,TapGazer,GS,NC,0,4,tap,145.8337,0,0,1605970659692.0900
zhenyi,TapGazer,GS,NC,4,0,tap,101.9476,0,0,1605970659794.0300
zhenyi,TapGazer,GS,NC,4,4,tap,146.0507,0,0,1605970659940.0800
zhenyi,TapGazer,GS,NC,t,4,tap,277.8435,0,0,1605970660217.9300
zhenyi,TapGazer,GS,NC,9,t,tap,101.8081,0,0,1605970660319.7400
zhenyi,TapGazer,GS,NC,0,9,tap,74.8057,0,0,1605970660394.5400
zhenyi,TapGazer,GS,NC,u,0,tap,80.6431,0,0,1605970660475.1900
zhenyi,TapGazer,GS,NC,3,u,tap,143.1920,0,0,1605970660618.3800
zhenyi,TapGazer,GS,NC,n,3,selection,335.8171,1,0,1605970660954.1900
zhenyi,TapGazer,GS,NC,t,n,tap,368.7102,0,0,1605970661322.9000
zhenyi,TapGazer,GS,NC,t,t,tap,156.6795,0,0,1605970661479.5800
zhenyi,TapGazer,GS,NC,9,t,tap,279.1190,0,0,1605970661758.7000
zhenyi,TapGazer,GS,NC,u,9,tap,111.5010,0,0,1605970661871.2000
zhenyi,TapGazer,GS,NC,t,u,tap,161.6589,0,0,1605970662032.8600
zhenyi,TapGazer,GS,NC,n,t,selection,269.6240,1,0,1605970662302.4800
zhenyi,TapGazer,GS,NC,0,n,tap,222.3804,0,0,1605970662524.8600
zhenyi,TapGazer,GS,NC,u,0,tap,102.7251,0,0,1605970662627.5800
zhenyi,TapGazer,GS,NC,t,u,tap,112.3304,0,0,1605970662739.9200
zhenyi,TapGazer,GS,NC,n,t,selection,213.4298,2,0,1605970662953.3500
zhenyi,TapGazer,GS,NC,t,n,tap,122.6810,0,0,1605970663076.0300
zhenyi,TapGazer,GS,NC,u,t,tap,100.7220,0,0,1605970663176.7500
zhenyi,TapGazer,GS,NC,4,u,tap,90.4666,0,0,1605970663267.2100
zhenyi,TapGazer,GS,NC,n,4,selection,200.0354,3,0,1605970663467.2500
zhenyi,TapGazer,GS,NC,t,n,tap,301.8037,0,0,1605970663769.0500
zhenyi,TapGazer,GS,NC,4,t,tap,146.1514,0,0,1605970663915.2000
zhenyi,TapGazer,GS,NC,3,4,tap,212.3084,0,0,1605970664127.5100
zhenyi,TapGazer,GS,NC,t,3,tap,123.2142,0,0,1605970664250.7300
zhenyi,TapGazer,GS,NC,n,t,selection,265.9880,4,0,1605970664517.7100
zhenyi,TapGazer,GS,NC,3,,tap,0.0000,0,0,1605970665362.3000
zhenyi,TapGazer,GS,NC,4,3,tap,79.2241,0,0,1605970665441.5300
zhenyi,TapGazer,GS,NC,n,4,selection,356.9410,4,0,1605970665798.4700
zhenyi,TapGazer,GS,NC,q,n,tap,170.5479,0,0,1605970665969.0200
zhenyi,TapGazer,GS,NC,t,q,tap,102.0594,0,0,1605970666071.0800
zhenyi,TapGazer,GS,NC,4,t,tap,65.7070,0,0,1605970666136.7800
zhenyi,TapGazer,GS,NC,n,4,selection,246.4360,5,0,1605970666383.2200
zhenyi,TapGazer,GS,NC,u,n,tap,334.1734,0,0,1605970666717.3900
zhenyi,TapGazer,GS,NC,q,u,tap,402.8358,0,0,1605970667120.2300
zhenyi,TapGazer,GS,NC,t,q,tap,222.9692,0,0,1605970667343.2000
zhenyi,TapGazer,GS,NC,9,t,tap,158.0590,0,0,1605970667501.2600
zhenyi,TapGazer,GS,NC,u,9,tap,121.9176,0,0,1605970667623.1700
zhenyi,TapGazer,GS,NC,t,u,tap,101.2507,0,0,1605970667724.4200
zhenyi,TapGazer,GS,NC,n,t,selection,246.2537,1,0,1605970667970.6800
zhenyi,TapGazer,GS,NC,3,n,tap,421.9055,0,0,1605970668392.5800
zhenyi,TapGazer,GS,NC,[,3,tap,186.5029,0,0,1605970668579.0900
zhenyi,TapGazer,GS,NC,q,[,tap,290.4444,0,0,1605970668869.5300
zhenyi,TapGazer,GS,NC,t,q,tap,214.4403,0,0,1605970669083.9700
zhenyi,TapGazer,GS,NC,u,t,tap,258.3044,0,0,1605970669342.2800
zhenyi,TapGazer,GS,NC,4,u,tap,269.9629,0,0,1605970669612.2400
zhenyi,TapGazer,GS,NC,n,4,selection,166.8622,1,0,1605970669779.1000
zhenyi,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605970670427.1400
zhenyi,TapGazer,GS,NC,9,t,tap,111.7292,0,0,1605970670538.8700
zhenyi,TapGazer,GS,NC,9,9,tap,168.5544,0,0,1605970670707.4200
zhenyi,TapGazer,GS,NC,4,9,tap,121.7652,0,0,1605970670829.1900
zhenyi,TapGazer,GS,NC,n,4,selection,300.9940,2,0,1605970671130.1800
new session
zhenyi,TapGazer,GS,NC,9,,tap,0.0000,0,0,1605970817714.8600
zhenyi,TapGazer,GS,NC,u,9,tap,84.8097,0,0,1605970817799.6700
zhenyi,TapGazer,GS,NC,n,u,selection,846.7273,2,1,1605970818646.3900
zhenyi,TapGazer,GS,NC,3,n,tap,199.4678,0,0,1605970818845.8600
zhenyi,TapGazer,GS,NC,q,3,tap,67.8179,0,0,1605970818913.6800
zhenyi,TapGazer,GS,NC,t,q,tap,123.2292,0,0,1605970819036.9100
zhenyi,TapGazer,GS,NC,4,t,tap,78.7892,0,0,1605970819115.7000
zhenyi,TapGazer,GS,NC,u,4,tap,116.6877,0,0,1605970819232.3800
zhenyi,TapGazer,GS,NC,n,u,selection,322.7396,1,0,1605970819555.1200
zhenyi,TapGazer,GS,NC,t,n,tap,216.7142,0,0,1605970819771.8400
zhenyi,TapGazer,GS,NC,4,t,tap,59.8468,0,0,1605970819831.6900
zhenyi,TapGazer,GS,NC,0,4,tap,122.6650,0,0,1605970819954.3500
zhenyi,TapGazer,GS,NC,0,0,tap,120.9431,0,0,1605970820075.2900
zhenyi,TapGazer,GS,NC,n,0,selection,854.3631,3,1,1605970820929.6600
zhenyi,TapGazer,GS,NC,9,n,tap,175.2859,0,0,1605970821104.9400
zhenyi,TapGazer,GS,NC,u,9,tap,90.7637,0,0,1605970821195.7100
zhenyi,TapGazer,GS,NC,n,u,selection,313.7297,2,0,1605970821509.4400
zhenyi,TapGazer,GS,NC,t,n,tap,168.0417,0,0,1605970821677.4800
zhenyi,TapGazer,GS,NC,u,t,tap,79.6265,0,0,1605970821757.1000
zhenyi,TapGazer,GS,NC,4,u,tap,98.7360,0,0,1605970821855.8400
zhenyi,TapGazer,GS,NC,n,4,selection,188.7825,3,0,1605970822044.6200
zhenyi,TapGazer,GS,NC,3,n,tap,279.8849,0,0,1605970822324.5100
zhenyi,TapGazer,GS,NC,q,3,tap,146.5992,0,0,1605970822471.1100
zhenyi,TapGazer,GS,NC,t,q,tap,123.3885,0,0,1605970822594.4900
zhenyi,TapGazer,GS,NC,4,t,tap,65.8248,0,0,1605970822660.3200
zhenyi,TapGazer,GS,NC,t,4,tap,134.2809,0,0,1605970822795.6000
zhenyi,TapGazer,GS,NC,n,t,selection,251.4875,2,0,1605970823047.0900
zhenyi,TapGazer,GS,NC,u,,tap,0.0000,0,0,1605970823526.2100
zhenyi,TapGazer,GS,NC,0,u,tap,67.8195,0,0,1605970823594.0300
zhenyi,TapGazer,GS,NC,u,0,tap,125.9155,0,0,1605970823720.9500
zhenyi,TapGazer,GS,NC,n,u,selection,257.6443,4,0,1605970823978.5900
zhenyi,TapGazer,GS,NC,q,n,tap,144.8208,0,0,1605970824123.4100
zhenyi,TapGazer,GS,NC,t,q,tap,100.7328,0,0,1605970824224.1400
zhenyi,TapGazer,GS,NC,4,t,tap,67.3437,0,0,1605970824291.4900
zhenyi,TapGazer,GS,NC,n,4,selection,301.4857,5,0,1605970824592.9700
zhenyi,TapGazer,GS,NC,q,n,tap,435.4940,0,0,1605970825028.4700
zhenyi,TapGazer,GS,NC,n,q,selection,224.6299,3,0,1605970825253.1000
zhenyi,TapGazer,GS,NC,3,n,tap,612.8706,0,0,1605970825865.9700
zhenyi,TapGazer,GS,NC,0,3,tap,124.0917,0,0,1605970825990.0600
zhenyi,TapGazer,GS,NC,u,0,tap,144.8323,0,0,1605970826134.8900
zhenyi,TapGazer,GS,NC,u,u,tap,117.6767,0,0,1605970826252.5700
zhenyi,TapGazer,GS,NC,b,u,deletion,526.1010,0,0,1605970826778.6700
zhenyi,TapGazer,GS,NC,3,b,tap,214.4258,0,0,1605970826993.1000
zhenyi,TapGazer,GS,NC,0,3,tap,90.7586,0,0,1605970827083.8500
zhenyi,TapGazer,GS,NC,u,0,tap,100.7305,0,0,1605970827184.5800
zhenyi,TapGazer,GS,NC,4,u,tap,211.5174,0,0,1605970827396.1000
zhenyi,TapGazer,GS,NC,4,4,tap,145.7833,0,0,1605970827541.8800
zhenyi,TapGazer,GS,NC,t,4,tap,136.0732,0,0,1605970827677.9600
zhenyi,TapGazer,GS,NC,t,t,tap,131.4053,0,0,1605970827809.3600
zhenyi,TapGazer,GS,NC,n,t,selection,225.1745,1,0,1605970828034.5400
zhenyi,TapGazer,GS,NC,4,n,tap,401.1125,0,0,1605970828435.6500
zhenyi,TapGazer,GS,NC,3,4,tap,121.5794,0,0,1605970828557.2300
zhenyi,TapGazer,GS,NC,q,3,tap,146.2974,0,0,1605970828703.5300
zhenyi,TapGazer,GS,NC,9,q,tap,122.2840,0,0,1605970828825.8100
zhenyi,TapGazer,GS,NC,[,9,tap,177.7748,0,0,1605970829003.5900
zhenyi,TapGazer,GS,NC,n,[,selection,214.4251,1,0,1605970829218.0100
zhenyi,TapGazer,GS,NC,0,,tap,0.0000,0,0,1605970829960.4600
zhenyi,TapGazer,GS,NC,u,0,tap,106.7129,0,0,1605970830067.1700
zhenyi,TapGazer,GS,NC,4,u,tap,176.4390,0,0,1605970830243.6100
zhenyi,TapGazer,GS,NC,n,4,selection,470.4543,1,0,1605970830714.0700
zhenyi,TapGazer,GS,NC,t,n,tap,591.9924,0,0,1605970831306.0600
zhenyi,TapGazer,GS,NC,b,t,deletion,291.2065,0,0,1605970831597.2600
zhenyi,TapGazer,GS,NC,u,b,tap,165.2470,0,0,1605970831762.5100
zhenyi,TapGazer,GS,NC,4,u,tap,113.9164,0,0,1605970831876.4300
zhenyi,TapGazer,GS,NC,4,4,tap,166.6581,0,0,1605970832043.0900
zhenyi,TapGazer,GS,NC,9,4,tap,223.5833,0,0,1605970832266.6700
zhenyi,TapGazer,GS,NC,n,9,selection,304.1030,3,0,1605970832570.7700
zhenyi,TapGazer,GS,NC,b,n,deletion,585.8012,0,0,1605970833156.5700
zhenyi,TapGazer,GS,NC,n,b,selection,416.0913,3,0,1605970833572.6700
zhenyi,TapGazer,GS,NC,b,n,deletion,325.7551,0,0,1605970833898.4200
zhenyi,TapGazer,GS,NC,0,b,tap,378.0616,0,0,1605970834276.4800
zhenyi,TapGazer,GS,NC,n,0,selection,737.5909,3,1,1605970835014.0700
zhenyi,TapGazer,GS,NC,0,n,tap,637.0056,0,0,1605970835651.0800
zhenyi,TapGazer,GS,NC,t,0,tap,122.8845,0,0,1605970835773.9600
zhenyi,TapGazer,GS,NC,n,t,selection,510.0718,3,0,1605970836285.0300
zhenyi,TapGazer,GS,NC,q,n,tap,279.2540,0,0,1605970836564.2900
zhenyi,TapGazer,GS,NC,b,q,deletion,415.1855,0,0,1605970836979.4700
zhenyi,TapGazer,GS,NC,q,b,tap,603.9814,0,0,1605970837583.4500
zhenyi,TapGazer,GS,NC,n,q,selection,234.6243,3,0,1605970837818.0800
zhenyi,TapGazer,GS,NC,q,n,tap,279.6556,0,0,1605970838097.7300
zhenyi,TapGazer,GS,NC,u,q,tap,133.8957,0,0,1605970838231.6300
zhenyi,TapGazer,GS,NC,4,u,tap,90.3929,0,0,1605970838322.0200
zhenyi,TapGazer,GS,NC,3,4,tap,87.7635,0,0,1605970838409.7900
zhenyi,TapGazer,GS,NC,t,3,tap,122.6724,0,0,1605970838532.4600
zhenyi,TapGazer,GS,NC,9,t,tap,87.9861,0,0,1605970838621.4100
zhenyi,TapGazer,GS,NC,0,9,tap,100.0586,0,0,1605970838721.4700
zhenyi,TapGazer,GS,NC,u,0,tap,68.0302,0,0,1605970838789.5000
zhenyi,TapGazer,GS,NC,n,u,selection,169.2379,1,0,1605970838958.7300
zhenyi,TapGazer,GS,NC,[,,tap,0.0000,0,0,1605970839577.7100
zhenyi,TapGazer,GS,NC,t,[,tap,201.5796,0,0,1605970839779.2900
zhenyi,TapGazer,GS,NC,4,t,tap,81.9287,0,0,1605970839861.2200
zhenyi,TapGazer,GS,NC,t,4,tap,223.9291,0,0,1605970840085.1500
zhenyi,TapGazer,GS,NC,q,t,tap,99.3594,0,0,1605970840184.5100
zhenyi,TapGazer,GS,NC,9,q,tap,167.2830,0,0,1605970840351.7900
zhenyi,TapGazer,GS,NC,0,9,tap,103.7247,0,0,1605970840455.5200
zhenyi,TapGazer,GS,NC,9,0,tap,109.3852,0,0,1605970840564.9000
zhenyi,TapGazer,GS,NC,n,9,selection,177.9105,1,0,1605970840742.8100
zhenyi,TapGazer,GS,NC,3,n,tap,482.2989,0,0,1605970841225.1100
zhenyi,TapGazer,GS,NC,9,3,tap,90.9610,0,0,1605970841316.0700
zhenyi,TapGazer,GS,NC,u,9,tap,86.7664,0,0,1605970841402.8400
zhenyi,TapGazer,GS,NC,4,u,tap,111.7016,0,0,1605970841514.5400
zhenyi,TapGazer,GS,NC,n,4,selection,582.4748,2,0,1605970842097.0200
zhenyi,TapGazer,GS,NC,t,n,tap,266.8725,0,0,1605970842364.8900
zhenyi,TapGazer,GS,NC,t,t,tap,72.0469,0,0,1605970842436.9300
zhenyi,TapGazer,GS,NC,0,t,tap,235.5860,0,0,1605970842672.5200
zhenyi,TapGazer,GS,NC,9,0,tap,429.1804,0,0,1605970843101.7000
zhenyi,TapGazer,GS,NC,n,9,selection,213.2498,1,0,1605970843314.9500
zhenyi,TapGazer,GS,NC,t,n,tap,253.5844,0,0,1605970843568.5300
zhenyi,TapGazer,GS,NC,u,t,tap,91.7545,0,0,1605970843660.2900
zhenyi,TapGazer,GS,NC,4,u,tap,100.7311,0,0,1605970843761.0200
zhenyi,TapGazer,GS,NC,n,4,selection,155.7937,3,0,1605970843916.8100
zhenyi,TapGazer,GS,NC,4,n,tap,155.0242,0,0,1605970844071.8400
zhenyi,TapGazer,GS,NC,q,4,tap,113.7520,0,0,1605970844185.5900
zhenyi,TapGazer,GS,NC,3,q,tap,99.4666,0,0,1605970844285.0600
zhenyi,TapGazer,GS,NC,t,3,tap,166.7501,0,0,1605970844451.8100
zhenyi,TapGazer,GS,NC,n,t,selection,214.1805,2,0,1605970844665.9900
zhenyi,TapGazer,GS,NC,u,,tap,0.0000,0,0,1605970845457.6600
zhenyi,TapGazer,GS,NC,t,u,tap,152.2044,0,0,1605970845609.8700
zhenyi,TapGazer,GS,NC,4,t,tap,112.6959,0,0,1605970845722.5600
zhenyi,TapGazer,GS,NC,t,4,tap,144.3498,0,0,1605970845866.9100
zhenyi,TapGazer,GS,NC,4,t,tap,89.7588,0,0,1605970845956.6700
zhenyi,TapGazer,GS,NC,b,4,deletion,551.2696,0,0,1605970846507.9400
zhenyi,TapGazer,GS,NC,u,b,tap,278.8781,0,0,1605970846786.8200
zhenyi,TapGazer,GS,NC,4,u,tap,146.0362,0,0,1605970846932.8600
zhenyi,TapGazer,GS,NC,t,4,tap,102.2459,0,0,1605970847035.1000
zhenyi,TapGazer,GS,NC,4,t,tap,97.2244,0,0,1605970847132.3300
zhenyi,TapGazer,GS,NC,t,4,tap,111.0591,0,0,1605970847243.3800
zhenyi,TapGazer,GS,NC,n,t,selection,201.7306,1,0,1605970847445.1200
zhenyi,TapGazer,GS,NC,t,n,tap,168.3419,0,0,1605970847613.4600
zhenyi,TapGazer,GS,NC,0,t,tap,113.7178,0,0,1605970847727.1700
zhenyi,TapGazer,GS,NC,0,0,tap,142.8240,0,0,1605970847870.0000
zhenyi,TapGazer,GS,NC,n,0,selection,335.8273,2,0,1605970848205.8300
zhenyi,TapGazer,GS,NC,t,n,tap,247.1362,0,0,1605970848452.9600
zhenyi,TapGazer,GS,NC,9,t,tap,101.0326,0,0,1605970848554.0000
zhenyi,TapGazer,GS,NC,4,9,tap,81.7812,0,0,1605970848635.7800
zhenyi,TapGazer,GS,NC,u,4,tap,123.6699,0,0,1605970848759.4500
zhenyi,TapGazer,GS,NC,n,u,selection,279.2538,1,0,1605970849038.7000
zhenyi,TapGazer,GS,NC,q,n,tap,168.5485,0,0,1605970849207.2500
zhenyi,TapGazer,GS,NC,u,q,tap,260.8239,0,0,1605970849468.0700
zhenyi,TapGazer,GS,NC,4,u,tap,223.6957,0,0,1605970849691.7700
zhenyi,TapGazer,GS,NC,n,4,selection,256.2344,2,0,1605970849948.0000
zhenyi,TapGazer,GS,NC,u,n,tap,268.4236,0,0,1605970850216.4300
zhenyi,TapGazer,GS,NC,4,u,tap,88.7617,0,0,1605970850305.1900
zhenyi,TapGazer,GS,NC,t,4,tap,111.1821,0,0,1605970850417.3700
zhenyi,TapGazer,GS,NC,4,t,tap,89.9903,0,0,1605970850507.3600
zhenyi,TapGazer,GS,NC,t,4,tap,111.5740,0,0,1605970850618.9300
zhenyi,TapGazer,GS,NC,n,t,selection,178.1559,1,0,1605970850797.0900
zhenyi,TapGazer,GS,NC,t,n,tap,144.6230,0,0,1605970850941.7100
zhenyi,TapGazer,GS,NC,0,t,tap,93.7118,0,0,1605970851035.4200
zhenyi,TapGazer,GS,NC,0,0,tap,140.6202,0,0,1605970851176.0400
zhenyi,TapGazer,GS,NC,n,0,selection,176.5270,2,0,1605970851352.5700
zhenyi,TapGazer,GS,NC,u,n,tap,261.2353,0,0,1605970851613.8100
zhenyi,TapGazer,GS,NC,9,u,tap,111.1701,0,0,1605970851724.9800
zhenyi,TapGazer,GS,NC,u,9,tap,117.6857,0,0,1605970851842.6600
zhenyi,TapGazer,GS,NC,n,u,selection,312.8593,1,0,1605970852155.5200
zhenyi,TapGazer,GS,NC,t,,tap,0.0000,0,0,1605970853232.7800
zhenyi,TapGazer,GS,NC,t,t,tap,145.7988,0,0,1605970853378.5800
zhenyi,TapGazer,GS,NC,b,t,deletion,704.9182,0,0,1605970854083.4900
zhenyi,TapGazer,GS,NC,t,b,tap,398.9705,0,0,1605970854482.4600
zhenyi,TapGazer,GS,NC,t,t,tap,168.1181,0,0,1605970854650.5800
zhenyi,TapGazer,GS,NC,4,t,tap,168.3181,0,0,1605970854818.9000
zhenyi,TapGazer,GS,NC,q,4,tap,100.1254,0,0,1605970854919.0300
zhenyi,TapGazer,GS,NC,t,q,tap,89.4019,0,0,1605970855008.4300
zhenyi,TapGazer,GS,NC,u,t,tap,105.6015,0,0,1605970855114.0300
zhenyi,TapGazer,GS,NC,9,u,tap,79.1002,0,0,1605970855193.1300
zhenyi,TapGazer,GS,NC,u,9,tap,102.7761,0,0,1605970855295.9100
zhenyi,TapGazer,GS,NC,n,u,selection,243.3498,1,0,1605970855539.2500
zhenyi,TapGazer,GS,NC,9,n,tap,167.5496,0,0,1605970855706.8000
zhenyi,TapGazer,GS,NC,3,9,tap,92.7619,0,0,1605970855799.5700
zhenyi,TapGazer,GS,NC,n,3,selection,146.4727,2,0,1605970855946.0400
zhenyi,TapGazer,GS,NC,4,n,tap,189.8783,0,0,1605970856135.9200
zhenyi,TapGazer,GS,NC,9,4,tap,91.6397,0,0,1605970856227.5600
zhenyi,TapGazer,GS,NC,t,9,tap,141.8956,0,0,1605970856369.4500
zhenyi,TapGazer,GS,NC,t,t,tap,122.6549,0,0,1605970856492.1100
zhenyi,TapGazer,GS,NC,9,t,tap,145.9100,0,0,1605970856638.0200
zhenyi,TapGazer,GS,NC,n,9,selection,281.0300,1,0,1605970856919.0500
zhenyi,TapGazer,GS,NC,9,,tap,0.0000,0,0,1605970858035.9900
zhenyi,TapGazer,GS,NC,n,9,selection,328.5945,3,0,1605970858364.5800
zhenyi,TapGazer,GS,NC,4,n,tap,157.5790,0,0,1605970858522.1600
zhenyi,TapGazer,GS,NC,q,4,tap,89.7601,0,0,1605970858611.9200
zhenyi,TapGazer,GS,NC,u,q,tap,112.4162,0,0,1605970858724.3400
zhenyi,TapGazer,GS,NC,n,u,selection,255.0270,3,0,1605970858979.3600
zhenyi,TapGazer,GS,NC,3,n,tap,173.3597,0,0,1605970859152.7200
zhenyi,TapGazer,GS,NC,4,3,tap,147.0449,0,0,1605970859299.7700
zhenyi,TapGazer,GS,NC,4,4,tap,154.2245,0,0,1605970859453.9900
zhenyi,TapGazer,GS,NC,n,4,selection,121.6743,2,0,1605970859575.6700
zhenyi,TapGazer,GS,NC,t,n,tap,145.6108,0,0,1605970859721.2800
zhenyi,TapGazer,GS,NC,u,t,tap,90.4405,0,0,1605970859811.7200
zhenyi,TapGazer,GS,NC,4,u,tap,99.9751,0,0,1605970859911.6900
zhenyi,TapGazer,GS,NC,n,4,selection,146.3094,3,0,1605970860058.0000
zhenyi,TapGazer,GS,NC,t,n,tap,223.7915,0,0,1605970860281.7900
zhenyi,TapGazer,GS,NC,9,t,tap,88.7180,0,0,1605970860370.5100
zhenyi,TapGazer,GS,NC,u,9,tap,112.0344,0,0,1605970860482.5500
zhenyi,TapGazer,GS,NC,u,u,tap,144.4765,0,0,1605970860627.0200
zhenyi,TapGazer,GS,NC,t,u,tap,313.9852,0,0,1605970860941.0100
zhenyi,TapGazer,GS,NC,b,t,deletion,500.7014,0,0,1605970861441.7100
zhenyi,TapGazer,GS,NC,t,b,tap,207.8014,0,0,1605970861649.5100
zhenyi,TapGazer,GS,NC,9,t,tap,134.6382,0,0,1605970861784.1500
zhenyi,TapGazer,GS,NC,u,9,tap,143.6152,0,0,1605970861928.7600
zhenyi,TapGazer,GS,NC,t,u,tap,112.6986,0,0,1605970862041.4600
zhenyi,TapGazer,GS,NC,t,t,tap,394.0419,0,0,1605970862435.5000
zhenyi,TapGazer,GS,NC,3,t,tap,358.1104,0,0,1605970862793.6100
zhenyi,TapGazer,GS,NC,n,3,selection,200.7540,1,0,1605970862994.3700
zhenyi,TapGazer,GS,NC,0,n,tap,469.6522,0,0,1605970863464.0200
zhenyi,TapGazer,GS,NC,u,0,tap,289.5221,0,0,1605970863753.5400
zhenyi,TapGazer,GS,NC,n,u,selection,424.4514,2,0,1605970864177.9900
zhenyi,TapGazer,GS,NC,3,n,tap,214.7595,0,0,1605970864392.7500
zhenyi,TapGazer,GS,NC,q,3,tap,153.1797,0,0,1605970864545.9300
zhenyi,TapGazer,GS,NC,t,q,tap,154.8390,0,0,1605970864700.7700
zhenyi,TapGazer,GS,NC,u,t,tap,77.7900,0,0,1605970864778.5600
zhenyi,TapGazer,GS,NC,t,u,tap,100.7324,0,0,1605970864879.2900
zhenyi,TapGazer,GS,NC,u,t,tap,87.9922,0,0,1605970864967.2800
zhenyi,TapGazer,GS,NC,n,u,selection,123.6498,1,0,1605970865090.9300
zhenyi,TapGazer,GS,NC,[,,tap,0.0000,0,0,1605970866112.2200
zhenyi,TapGazer,GS,NC,u,[,tap,121.6751,0,0,1605970866233.8900
zhenyi,TapGazer,GS,NC,u,u,tap,168.0434,0,0,1605970866401.9300
zhenyi,TapGazer,GS,NC,3,u,tap,166.9644,0,0,1605970866568.9000
zhenyi,TapGazer,GS,NC,9,3,tap,67.2439,0,0,1605970866636.1400
zhenyi,TapGazer,GS,NC,4,9,tap,57.2452,0,0,1605970866693.3900
zhenyi,TapGazer,GS,NC,3,4,tap,109.4923,0,0,1605970866802.8800
zhenyi,TapGazer,GS,NC,n,3,selection,280.8783,1,0,1605970867083.7600
zhenyi,TapGazer,GS,NC,q,n,tap,357.6358,0,0,1605970867441.3900
zhenyi,TapGazer,GS,NC,u,q,tap,188.0963,0,0,1605970867629.4900
zhenyi,TapGazer,GS,NC,4,u,tap,145.3083,0,0,1605970867774.8000
zhenyi,TapGazer,GS,NC,n,4,selection,329.9960,2,0,1605970868104.8000
zhenyi,TapGazer,GS,NC,4,n,tap,531.4124,0,0,1605970868636.2100
zhenyi,TapGazer,GS,NC,u,4,tap,99.5620,0,0,1605970868735.7700
zhenyi,TapGazer,GS,NC,4,u,tap,123.4979,0,0,1605970868859.2700
zhenyi,TapGazer,GS,NC,9,4,tap,178.1172,0,0,1605970869037.3800
zhenyi,TapGazer,GS,NC,9,9,tap,177.1499,0,0,1605970869214.5300
zhenyi,TapGazer,GS,NC,3,9,tap,157.4443,0,0,1605970869371.9800
zhenyi,TapGazer,GS,NC,t,3,tap,167.5489,0,0,1605970869539.5300
zhenyi,TapGazer,GS,NC,n,t,selection,190.3083,1,0,1605970869729.8400
zhenyi,TapGazer,GS,NC,q,n,tap,357.1251,0,0,1605970870086.9600
zhenyi,TapGazer,GS,NC,t,q,tap,120.6881,0,0,1605970870207.6500
zhenyi,TapGazer,GS,NC,4,t,tap,67.3045,0,0,1605970870274.9500
